,fips,cases,deaths,employed-sugar-intake-daily,Democrats,Republicans
862,21,1289,66,43.4,False,True
863,24,4371,104,28.0,True,False
864,27,1069,34,23.5,True,False
865,28,1915,59,49.7,False,True
866,31,491,12,31.1,False,True
867,34,44416,1232,22.7,True,False
868,36,141703,7185,23.1,True,False
869,37,3220,50,42.1,False,True
870,39,4783,167,32.0,False,True
871,40,1470,67,46.5,False,True
872,45,2417,51,42.0,False,True
873,49,1737,13,30.3,False,True
874,50,575,23,16.7,True,False
875,54,413,4,46.1,False,True
876,55,2578,94,29.7,False,True
877,2,224,5,26.2,False,True
878,4,2726,80,33.0,False,True
879,6,19043,506,22.9,True,False
880,9,8781,335,18.9,True,False
881,11,1440,27,18.5,True,False
882,18,5986,246,35.9,False,True
883,19,1145,27,34.2,False,True
884,20,1055,38,32.4,False,True
885,21,1393,73,43.4,False,True
886,24,5529,124,28.0,True,False
887,27,1154,39,23.5,True,False
888,28,2003,67,49.7,False,True
889,31,538,14,31.1,False,True
890,34,47437,1504,22.7,True,False
891,36,151271,8138,23.1,True,False
892,37,3423,61,42.1,False,True
893,39,5149,193,32.0,False,True
894,40,1523,79,46.5,False,True
895,45,2552,63,42.0,False,True
896,49,1860,13,30.3,False,True
897,50,605,23,16.7,True,False
898,54,483,4,46.1,False,True
899,55,2756,107,29.7,False,True
900,2,233,5,26.2,False,True
901,4,3018,89,33.0,False,True
902,6,20191,548,22.9,True,False
903,9,9784,380,18.9,True,False
904,11,1523,32,18.5,True,False
905,18,6400,295,35.9,False,True
906,19,1270,27,34.2,False,True
907,20,1116,42,32.4,False,True
908,21,1525,84,43.4,False,True
909,24,6185,139,28.0,True,False
910,27,1242,50,23.5,True,False
911,28,2260,76,49.7,False,True
912,31,594,15,31.1,False,True
913,34,51027,1700,22.7,True,False
914,36,162036,9166,23.1,True,False
915,37,3651,74,42.1,False,True
916,39,5513,213,32.0,False,True
917,40,1683,80,46.5,False,True
918,45,2792,67,42.0,False,True
919,49,1980,13,30.3,False,True
920,50,628,23,16.7,True,False
921,54,524,5,46.1,False,True
922,55,2885,116,29.7,False,True
923,2,244,5,26.2,False,True
924,4,3112,97,33.0,False,True
925,6,21366,594,22.9,True,False
926,9,10538,448,18.9,True,False
927,11,1660,38,18.5,True,False
928,18,6960,353,35.9,False,True
929,19,1388,31,34.2,False,True
930,20,1180,50,32.4,False,True
931,21,1702,90,43.4,False,True
932,24,6968,172,28.0,True,False
933,27,1335,57,23.5,True,False
934,28,2469,82,49.7,False,True
935,31,678,18,31.1,False,True
936,34,54588,1932,22.7,True,False
937,36,172830,10162,23.1,True,False
938,37,3906,78,42.1,False,True
939,39,5879,231,32.0,False,True
940,40,1794,88,46.5,False,True
941,45,3065,72,42.0,False,True
942,49,2103,17,30.3,False,True
943,50,679,24,16.7,True,False
944,54,537,5,46.1,False,True
945,55,3068,131,29.7,False,True
946,2,255,6,26.2,False,True
947,4,3393,112,33.0,False,True
948,6,22421,632,22.9,True,False
949,9,11510,494,18.9,True,False
950,11,1778,47,18.5,True,False
951,18,7494,389,35.9,False,True
952,19,1510,34,34.2,False,True
953,20,1282,55,32.4,False,True
954,21,1851,94,43.4,False,True
955,24,7694,207,28.0,True,False
956,27,1427,64,23.5,True,False
957,28,2642,93,49.7,False,True
958,31,718,18,31.1,False,True
959,34,58151,2183,22.7,True,False
960,36,182990,11159,23.1,True,False
961,37,4310,86,42.1,False,True
962,39,6251,247,32.0,False,True
963,40,1868,93,46.5,False,True
964,45,3207,80,42.0,False,True
965,49,2208,18,30.3,False,True
966,50,711,24,16.7,True,False
967,54,593,6,46.1,False,True
968,55,3213,141,29.7,False,True
969,2,270,6,26.2,False,True
970,4,3539,117,33.0,False,True
971,6,23323,676,22.9,True,False
972,9,12035,554,18.9,True,False
973,11,1875,50,18.5,True,False
974,18,7990,405,35.9,False,True
975,19,1587,41,34.2,False,True
976,20,1337,56,32.4,False,True
977,21,1963,98,43.4,False,True
978,24,8225,236,28.0,True,False
979,27,1621,70,23.5,True,False
980,28,2781,96,49.7,False,True
981,31,805,18,31.1,False,True
982,34,61850,2350,22.7,True,False
983,36,191425,12116,23.1,True,False
984,37,4520,86,42.1,False,True
985,39,6605,253,32.0,False,True
986,40,1970,96,46.5,False,True
987,45,3319,82,42.0,False,True
988,49,2305,18,30.3,False,True
989,50,727,26,16.7,True,False
990,54,615,8,46.1,False,True
991,55,3341,145,29.7,False,True
992,2,275,6,26.2,False,True
993,4,3702,122,33.0,False,True
994,6,24334,725,22.9,True,False
995,9,13381,602,18.9,True,False
996,11,1955,52,18.5,True,False
997,18,8300,414,35.9,False,True
998,19,1710,44,34.2,False,True
999,20,1384,63,32.4,False,True
1000,21,2048,106,43.4,False,True
1001,24,8936,262,28.0,True,False
1002,27,1650,70,23.5,True,False
1003,28,2942,98,49.7,False,True
1004,31,870,19,31.1,False,True
1005,34,64584,2443,22.7,True,False
1006,36,197973,12998,23.1,True,False
1007,37,4788,91,42.1,False,True
1008,39,6975,274,32.0,False,True
1009,40,2069,98,46.5,False,True
1010,45,3439,87,42.0,False,True
1011,49,2368,18,30.3,False,True
1012,50,748,27,16.7,True,False
1013,54,638,9,46.1,False,True
1014,55,3428,155,29.7,False,True
1015,2,283,7,26.2,False,True
1016,4,3806,131,33.0,False,True
1017,6,25758,778,22.9,True,False
1018,9,13989,671,18.9,True,False
1019,11,2058,67,18.5,True,False
1020,18,8598,458,35.9,False,True
1021,19,1899,44,34.2,False,True
1022,20,1440,69,32.4,False,True
1023,21,2210,115,43.4,False,True
1024,24,9472,302,28.0,True,False
1025,27,1695,79,23.5,True,False
1026,28,3087,111,49.7,False,True
1027,31,930,21,31.1,False,True
1028,34,68824,2805,22.7,True,False
1029,36,205375,14001,23.1,True,False
1030,37,4992,116,42.1,False,True
1031,39,7280,324,32.0,False,True
1032,40,2184,109,46.5,False,True
1033,45,3553,97,42.0,False,True
1034,49,2420,19,30.3,False,True
1035,50,752,28,16.7,True,False
1036,54,697,10,46.1,False,True
1037,55,3555,172,29.7,False,True
1038,2,291,7,26.2,False,True
1039,4,3962,142,33.0,False,True
1040,6,27107,885,22.9,True,False
1041,9,14755,868,18.9,True,False
1042,11,2197,72,18.5,True,False
1043,18,9030,511,35.9,False,True
1044,19,1995,53,34.2,False,True
1045,20,1503,76,32.4,False,True
1046,21,2295,124,43.4,False,True
1047,24,10096,413,28.0,True,False
1048,27,1809,87,23.5,True,False
1049,28,3360,122,49.7,False,True
1050,31,994,22,31.1,False,True
1051,34,71030,3156,22.7,True,False
1052,36,217130,14937,23.1,True,False
1053,37,5123,128,42.1,False,True
1054,39,7791,361,32.0,False,True
1055,40,2263,123,46.5,False,True
1056,45,3656,107,42.0,False,True
1057,49,2549,20,30.3,False,True
1058,50,759,29,16.7,True,False
1059,54,725,12,46.1,False,True
1060,55,3721,184,29.7,False,True
1061,2,298,7,26.2,False,True
1062,4,4234,152,33.0,False,True
1063,6,28142,971,22.9,True,False
1064,9,15884,971,18.9,True,False
1065,11,2350,81,18.5,True,False
1066,18,9619,554,35.9,False,True
1067,19,2141,60,34.2,False,True
1068,20,1595,80,32.4,False,True
1069,21,2429,131,43.4,False,True
1070,24,10851,459,28.0,True,False
1071,27,1912,94,23.5,True,False
1072,28,3624,129,49.7,False,True
1073,31,1094,24,31.1,False,True
1074,34,75317,3518,22.7,True,False
1075,36,225761,15669,23.1,True,False
1076,37,5463,140,42.1,False,True
1077,39,8414,389,32.0,False,True
1078,40,2357,131,46.5,False,True
1079,45,3931,109,42.0,False,True
1080,49,2687,21,30.3,False,True
1081,50,768,34,16.7,True,False
1082,54,739,13,46.1,False,True
1083,55,3875,197,29.7,False,True
1084,2,307,7,26.2,False,True
1085,4,4507,174,33.0,False,True
1086,6,29398,1050,22.9,True,False
1087,9,16809,1036,18.9,True,False
1088,11,2476,86,18.5,True,False
1089,18,10235,599,35.9,False,True
1090,19,2332,64,34.2,False,True
1091,20,1732,84,32.4,False,True
1092,21,2522,140,43.4,False,True
1093,24,11641,494,28.0,True,False
1094,27,2071,111,23.5,True,False
1095,28,3793,140,49.7,False,True
1096,31,1216,24,31.1,False,True
1097,34,78467,3840,22.7,True,False
1098,36,233293,16473,23.1,True,False
1099,37,5859,159,42.1,False,True
1100,39,9107,418,32.0,False,True
1101,40,2465,136,46.5,False,True
1102,45,4086,116,42.0,False,True
1103,49,2813,23,30.3,False,True
1104,50,779,34,16.7,True,False
1105,54,776,16,46.1,False,True
1106,55,4045,205,29.7,False,True
1107,2,312,7,26.2,False,True
1108,4,4719,181,33.0,False,True
1109,6,30829,1146,22.9,True,False
1110,9,17550,1086,18.9,True,False
1111,11,2666,91,18.5,True,False
1112,18,10730,633,35.9,False,True
1113,19,2513,74,34.2,False,True
1114,20,1820,86,32.4,False,True
1115,21,2707,145,43.4,False,True
1116,24,12379,534,28.0,True,False
1117,27,2213,121,23.5,True,False
1118,28,3974,152,49.7,False,True
1119,31,1348,28,31.1,False,True
1120,34,81420,4070,22.7,True,False
1121,36,240542,17141,23.1,True,False
1122,37,6140,175,42.1,False,True
1123,39,10222,451,32.0,False,True
1124,40,2570,139,46.5,False,True
1125,45,4246,119,42.0,False,True
1126,49,2942,25,30.3,False,True
1127,50,803,36,16.7,True,False
1128,54,825,18,46.1,False,True
1129,55,4199,212,29.7,False,True
1130,2,317,7,26.2,False,True
1131,4,4929,188,33.0,False,True
1132,6,31544,1176,22.9,True,False
1133,9,17962,1127,18.9,True,False
1134,11,2793,96,18.5,True,False
1135,18,11301,652,35.9,False,True
1136,19,2915,75,34.2,False,True
1137,20,1897,94,32.4,False,True
1138,21,2960,149,43.4,False,True
1139,24,12892,548,28.0,True,False
1140,27,2356,134,23.5,True,False
1141,28,4274,159,49.7,False,True
1142,31,1473,28,31.1,False,True
1143,34,85301,4202,22.7,True,False
1144,36,246741,17793,23.1,True,False
1145,37,6493,183,42.1,False,True
1146,39,11602,471,32.0,False,True
1147,40,2599,140,46.5,False,True
1148,45,4377,120,42.0,False,True
1149,49,3071,27,30.3,False,True
1150,50,812,36,16.7,True,False
1151,54,890,20,46.1,False,True
1152,55,4346,222,29.7,False,True
1153,2,319,7,26.2,False,True
1154,4,5064,191,33.0,False,True
1155,6,33862,1223,22.9,True,False
1156,9,19815,1331,18.9,True,False
1157,11,2927,105,18.5,True,False
1158,18,11784,666,35.9,False,True
1159,19,3175,79,34.2,False,True
1160,20,2030,101,32.4,False,True
1161,21,3050,155,43.4,False,True
1162,24,13750,582,28.0,True,False
1163,27,2470,143,23.5,True,False
1164,28,4512,169,49.7,False,True
1165,31,1646,33,31.1,False,True
1166,34,88806,4377,22.7,True,False
1167,36,251608,18412,23.1,True,False
1168,37,6764,187,42.1,False,True
1169,39,12919,509,32.0,False,True
1170,40,2680,143,46.5,False,True
1171,45,4439,124,42.0,False,True
1172,49,3213,28,30.3,False,True
1173,50,816,37,16.7,True,False
1174,54,908,26,46.1,False,True
1175,55,4564,231,29.7,False,True
1176,2,327,7,26.2,False,True
1177,4,5251,213,33.0,False,True
1178,6,35844,1316,22.9,True,False
1179,9,20360,1423,18.9,True,False
1180,11,3098,112,18.5,True,False
1181,18,12214,731,35.9,False,True
1182,19,3641,83,34.2,False,True
1183,20,2114,107,32.4,False,True
1184,21,3193,172,43.4,False,True
1185,24,14261,652,28.0,True,False
1186,27,2567,160,23.5,True,False
1187,28,4716,183,49.7,False,True
1188,31,1726,38,31.1,False,True
1189,34,92387,4753,22.7,True,False
1190,36,255932,19040,23.1,True,False
1191,37,6951,217,42.1,False,True
1192,39,13725,557,32.0,False,True
1193,40,2807,164,46.5,False,True
1194,45,4608,135,42.0,False,True
1195,49,3301,32,30.3,False,True
1196,50,818,39,16.7,True,False
1197,54,929,26,46.1,False,True
1198,55,4691,243,29.7,False,True
1199,2,333,7,26.2,False,True
1200,4,5459,236,33.0,False,True
1201,6,37573,1425,22.9,True,False
1202,9,22469,1544,18.9,True,False
1203,11,3206,127,18.5,True,False
1204,18,12575,764,35.9,False,True
1205,19,3764,90,34.2,False,True
1206,20,2291,111,32.4,False,True
1207,21,3373,185,43.4,False,True
1208,24,14842,698,28.0,True,False
1209,27,2721,179,23.5,True,False
1210,28,4894,193,49.7,False,True
1211,31,1826,42,31.1,False,True
1212,34,95865,5063,22.7,True,False
1213,36,261591,19647,23.1,True,False
1214,37,7220,242,42.1,False,True
1215,39,14117,610,32.0,False,True
1216,40,2894,169,46.5,False,True
1217,45,4761,140,42.0,False,True
1218,49,3451,34,30.3,False,True
1219,50,823,39,16.7,True,False
1220,54,939,29,46.1,False,True
1221,55,4915,247,29.7,False,True
1222,2,335,7,26.2,False,True
1223,4,5769,257,33.0,False,True
1224,6,39534,1548,22.9,True,False
1225,9,23100,1639,18.9,True,False
1226,11,3361,139,18.5,True,False
1227,18,13196,811,35.9,False,True
1228,19,3939,96,34.2,False,True
1229,20,2626,112,32.4,False,True
1230,21,3548,194,43.4,False,True
1231,24,15805,748,28.0,True,False
1232,27,2942,200,23.5,True,False
1233,28,5153,201,49.7,False,True
1234,31,2190,46,31.1,False,True
1235,34,99989,5368,22.7,True,False
1236,36,267932,20212,23.1,True,False
1237,37,7608,253,42.1,False,True
1238,39,14694,656,32.0,False,True
1239,40,3017,179,46.5,False,True
1240,45,4917,150,42.0,False,True
1241,49,3621,35,30.3,False,True
1242,50,825,42,16.7,True,False
1243,54,981,31,46.1,False,True
1244,55,5125,257,29.7,False,True
1245,2,337,7,26.2,False,True
1246,4,6045,268,33.0,False,True
1247,6,41368,1619,22.9,True,False
1248,9,23921,1764,18.9,True,False
1249,11,3528,153,18.5,True,False
1250,18,13848,851,35.9,False,True
1251,19,4459,107,34.2,False,True
1252,20,2842,117,32.4,False,True
1253,21,3779,203,43.4,False,True
1254,24,16693,798,28.0,True,False
1255,27,3185,221,23.5,True,False
1256,28,5434,209,49.7,False,True
1257,31,2474,50,31.1,False,True
1258,34,102196,5617,22.7,True,False
1259,36,276218,20759,23.1,True,False
1260,37,8052,270,42.1,False,True
1261,39,15169,690,32.0,False,True
1262,40,3120,188,46.5,False,True
1263,45,5070,157,42.0,False,True
1264,49,3782,39,30.3,False,True
1265,50,827,43,16.7,True,False
1266,54,1010,32,46.1,False,True
1267,55,5431,262,29.7,False,True
1268,2,337,7,26.2,False,True
1269,4,6280,275,33.0,False,True
1270,6,42590,1692,22.9,True,False
1271,9,24582,1862,18.9,True,False
1272,11,3699,165,18.5,True,False
1273,18,14567,897,35.9,False,True
1274,19,5109,112,34.2,False,True
1275,20,3091,119,32.4,False,True
1276,21,3905,208,43.4,False,True
1277,24,17844,875,28.0,True,False
1278,27,3446,244,23.5,True,False
1279,28,5718,221,49.7,False,True
1280,31,2898,52,31.1,False,True
1281,34,105523,5863,22.7,True,False
1282,36,286901,21326,23.1,True,False
1283,37,8548,304,42.1,False,True
1284,39,15587,711,32.0,False,True
1285,40,3193,194,46.5,False,True
1286,45,5253,166,42.0,False,True
1287,49,3950,41,30.3,False,True
1288,50,843,45,16.7,True,False
1289,54,1025,33,46.1,False,True
1290,55,5762,266,29.7,False,True
1291,2,339,7,26.2,False,True
1292,4,6526,277,33.0,False,True
1293,6,43691,1716,22.9,True,False
1294,9,25269,1925,18.9,True,False
1295,11,3841,178,18.5,True,False
1296,18,15187,928,35.9,False,True
1297,19,5490,118,34.2,False,True
1298,20,3198,120,32.4,False,True
1299,21,4074,211,43.4,False,True
1300,24,18664,910,28.0,True,False
1301,27,3602,272,23.5,True,False
1302,28,5911,227,49.7,False,True
1303,31,3126,54,31.1,False,True
1304,34,109038,5938,22.7,True,False
1305,36,292914,21804,23.1,True,False
1306,37,8830,309,42.1,False,True
1307,39,15963,728,32.0,False,True
1308,40,3253,195,46.5,False,True
1309,45,5490,174,42.0,False,True
1310,49,4123,41,30.3,False,True
1311,50,851,45,16.7,True,False
1312,54,1054,34,46.1,False,True
1313,55,5986,274,29.7,False,True
1314,2,343,7,26.2,False,True
1315,4,6716,277,33.0,False,True
1316,6,45208,1800,22.9,True,False
1317,9,25997,2012,18.9,True,False
1318,11,3892,185,18.5,True,False
1319,18,16137,932,35.9,False,True
1320,19,5868,127,34.2,False,True
1321,20,3407,126,32.4,False,True
1322,21,4146,216,43.4,False,True
1323,24,19574,945,28.0,True,False
1324,27,3816,286,23.5,True,False
1325,28,6094,229,49.7,False,True
1326,31,3487,54,31.1,False,True
1327,34,111188,6044,22.7,True,False
1328,36,296991,22267,23.1,True,False
1329,37,9035,331,42.1,False,True
1330,39,16325,753,32.0,False,True
1331,40,3280,197,46.5,False,True
1332,45,5613,177,42.0,False,True
1333,49,4236,41,30.3,False,True
1334,50,855,46,16.7,True,False
1335,54,1078,37,46.1,False,True
1336,55,6164,281,29.7,False,True
1337,2,349,7,26.2,False,True
1338,4,6948,297,33.0,False,True
1339,6,46570,1884,22.9,True,False
1340,9,26312,2089,18.9,True,False
1341,11,3994,190,18.5,True,False
1342,18,16783,992,35.9,False,True
1343,19,6376,136,34.2,False,True
1344,20,3601,127,32.4,False,True
1345,21,4375,231,43.4,False,True
1346,24,20200,1016,28.0,True,False
1347,27,4181,301,23.5,True,False
1348,28,6342,239,49.7,False,True
1349,31,3613,56,31.1,False,True
1350,34,113856,6442,22.7,True,False
1351,36,300276,22777,23.1,True,False
1352,37,9568,353,42.1,False,True
1353,39,16769,799,32.0,False,True
1354,40,3410,207,46.5,False,True
1355,45,5735,192,42.0,False,True
1356,49,4343,45,30.3,False,True
1357,50,862,46,16.7,True,False
1358,54,1096,38,46.1,False,True
1359,55,6389,300,29.7,False,True
1360,2,353,7,26.2,False,True
1361,4,7202,308,33.0,False,True
1362,6,48904,1961,22.9,True,False
1363,9,26767,2168,18.9,True,False
1364,11,4106,205,18.5,True,False
1365,18,17409,1065,35.9,False,True
1366,19,6843,148,34.2,False,True
1367,20,3811,132,32.4,False,True
1368,21,4538,235,43.4,False,True
1369,24,20942,1078,28.0,True,False
1370,27,4644,319,23.5,True,False
1371,28,6569,250,49.7,False,True
1372,31,3876,67,31.1,False,True
1373,34,116264,6770,22.7,True,False
1374,36,304994,23287,23.1,True,False
1375,37,9947,366,42.1,False,True
1376,39,17303,937,32.0,False,True
1377,40,3473,214,46.5,False,True
1378,45,5881,232,42.0,False,True
1379,49,4499,45,30.3,False,True
1380,50,862,46,16.7,True,False
1381,54,1110,40,46.1,False,True
1382,55,6621,308,29.7,False,True
1383,2,353,7,26.2,False,True
1384,4,7648,320,33.0,False,True
1385,6,50470,2057,22.9,True,False
1386,9,27700,2257,18.9,True,False
1387,11,4323,224,18.5,True,False
1388,18,18099,1114,35.9,False,True
1389,19,7145,162,34.2,False,True
1390,20,4305,133,32.4,False,True
1391,21,4708,240,43.4,False,True
1392,24,21825,1139,28.0,True,False
1393,27,5136,343,23.5,True,False
1394,28,6815,261,49.7,False,True
1395,31,4332,70,31.1,False,True
1396,34,118652,7228,22.7,True,False
1397,36,309696,23616,23.1,True,False
1398,37,10507,385,42.1,False,True
1399,39,18027,975,32.0,False,True
1400,40,3618,222,46.5,False,True
1401,45,6095,244,42.0,False,True
1402,49,4672,46,30.3,False,True
1403,50,866,48,16.7,True,False
1404,54,1126,44,46.1,False,True
1405,55,6973,316,29.7,False,True
1406,2,362,7,26.2,False,True
1407,4,7962,330,33.0,False,True
1408,6,52318,2147,22.9,True,False
1409,9,28764,2339,18.9,True,False
1410,11,4658,231,18.5,True,False
1411,18,18941,1175,35.9,False,True
1412,19,7883,170,34.2,False,True
1413,20,4510,136,32.4,False,True
1414,21,4879,248,43.4,False,True
1415,24,23566,1192,28.0,True,False
1416,27,5730,371,23.5,True,False
1417,28,7212,281,49.7,False,True
1418,31,4838,72,31.1,False,True
1419,34,121190,7538,22.7,True,False
1420,36,313575,23841,23.1,True,False
1421,37,10922,405,42.1,False,True
1422,39,18743,1002,32.0,False,True
1423,40,3748,230,46.5,False,True
1424,45,6258,256,42.0,False,True
1425,49,4829,46,30.3,False,True
1426,50,879,49,16.7,True,False
1427,54,1152,47,46.1,False,True
1428,55,7439,327,29.7,False,True
1429,2,363,7,26.2,False,True
1430,4,8364,353,33.0,False,True
1431,6,53753,2213,22.9,True,False
1432,9,29287,2436,18.9,True,False
1433,11,4797,240,18.5,True,False
1434,18,19629,1229,35.9,False,True
1435,19,8641,175,34.2,False,True
1436,20,4863,140,32.4,False,True
1437,21,4881,252,43.4,False,True
1438,24,24568,1251,28.0,True,False
1439,27,6228,395,23.5,True,False
1440,28,7441,291,49.7,False,True
1441,31,5332,75,31.1,False,True
1442,34,123717,7742,22.7,True,False
1443,36,318134,24035,23.1,True,False
1444,37,11514,428,42.1,False,True
1445,39,19335,1021,32.0,False,True
1446,40,3851,238,46.5,False,True
1447,45,6489,267,42.0,False,True
1448,49,4981,49,30.3,False,True
1449,50,886,50,16.7,True,False
1450,54,1185,50,46.1,False,True
1451,55,7785,334,29.7,False,True
1452,2,366,7,26.2,False,True
1453,4,8640,362,33.0,False,True
1454,6,55072,2235,22.9,True,False
1455,9,29287,2436,18.9,True,False
1456,11,5016,251,18.5,True,False
1457,18,20267,1246,35.9,False,True
1458,19,9169,184,34.2,False,True
1459,20,5177,142,32.4,False,True
1460,21,5223,256,43.4,False,True
1461,24,25561,1281,28.0,True,False
1462,27,6663,419,23.5,True,False
1463,28,7550,303,49.7,False,True
1464,31,5686,77,31.1,False,True
1465,34,126744,7871,22.7,True,False
1466,36,321833,24576,23.1,True,False
1467,37,11668,436,42.1,False,True
1468,39,19914,1038,32.0,False,True
1469,40,3972,238,46.5,False,True
1470,45,6626,275,42.0,False,True
1471,49,5175,50,30.3,False,True
1472,50,897,52,16.7,True,False
1473,54,1196,50,46.1,False,True
1474,55,8089,339,29.7,False,True
1475,2,368,7,26.2,False,True
1476,4,8919,362,33.0,False,True
1477,6,56333,2297,22.9,True,False
1478,9,29973,2556,18.9,True,False
1479,11,5170,258,18.5,True,False
1480,18,20855,1264,35.9,False,True
1481,19,9703,188,34.2,False,True
1482,20,5385,154,32.4,False,True
1483,21,5370,267,43.4,False,True
1484,24,26509,1317,28.0,True,False
1485,27,7234,428,23.5,True,False
1486,28,7877,310,49.7,False,True
1487,31,6123,78,31.1,False,True
1488,34,128269,7910,22.7,True,False
1489,36,324357,24788,23.1,True,False
